ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Days_Since_Customer,Education_Rank,Income_Z
2154,1971,Bachelors,Widow,30372,1,1,12/25/2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,50,3208,2,-1.0024007958219103
8842,1971,Bachelors,Widow,30372,1,1,12/25/2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,50,3208,2,-1.0024007958219103
7181,1977,Bachelors,Married,30368,0,1,7/11/2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,44,3010,2,-1.0025865751478953
4855,1974,PhD,Together,30351,1,0,6/6/2013,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,1,47,3045,4,-1.0033761372833312
5049,1974,PhD,Together,30351,1,0,6/6/2013,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,0,47,3045,4,-1.0033761372833312
7679,1985,PhD,Single,30298,0,0,5/19/2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,36,2698,4,-1.0058377133526313
4459,1989,Bachelors,Single,30279,1,0,12/30/2012,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,32,3203,2,-1.0067201651510596
10642,1989,Bachelors,Single,30279,1,0,12/30/2012,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,32,3203,2,-1.0067201651510596
2375,1972,Bachelors,Together,30261,1,2,9/25/2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,49,3299,2,-1.0075561721179918
1710,1978,Bachelors,Single,30168,1,0,7/3/2013,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,43,3018,2,-1.011875541447141
3129,1983,Bachelors,Married,30096,1,0,5/22/2014,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,38,2695,2,-1.0152195693148693
7516,1983,Bachelors,Married,30096,1,0,5/22/2014,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,0,38,2695,2,-1.0152195693148693
10595,1990,Bachelors,Married,30093,0,0,8/7/2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,31,2983,2,-1.0153589038093582
10277,1961,Bachelors,Single,30081,0,1,2/21/2013,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,60,3150,2,-1.0159162417873129
4444,1972,Bachelors,Married,30023,1,0,3/24/2014,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,49,2754,2,-1.0186100420140942
498,1970,Bachelors,Single,30015,1,0,2/2/2014,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,0,51,2804,2,-1.018981600666064
7786,1986,PhD,Single,29999,1,0,2/13/2013,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,0,35,3158,4,-1.0197247179700035
6340,1985,Bachelors,Single,29938,1,0,10/27/2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,36,2902,2,-1.0225578526912735
2337,1971,Bachelors,Divorced,29819,1,0,10/24/2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,50,2905,2,-1.0280847876393246
2587,1972,PhD,Married,29791,1,0,5/15/2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,49,2702,4,-1.0293852429212191
3332,1985,Bachelors,Single,29760,1,0,8/29/2012,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,36,3326,2,-1.0308250326976023
7433,1985,Bachelors,Single,29760,1,0,8/29/2012,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,36,3326,2,-1.0308250326976023
1818,1971,PhD,Together,29732,1,0,3/25/2014,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,0,50,2753,4,-1.0321254879794965
4198,1965,Bachelors,Together,29672,1,1,12/3/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,56,2865,2,-1.0349121778692703
10451,1965,Bachelors,Together,29672,1,1,12/3/2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,56,2865,2,-1.0349121778692703
5176,1988,Bachelors,Together,29604,1,0,8/12/2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,33,2978,2,-1.0380704264110139
2557,1970,Master,Single,29548,1,0,8/29/2013,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,51,2961,3,-1.0406713369748026
7007,1968,Master,Married,29543,2,0,1/4/2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,53,2833,3,-1.0409035611322839
8514,1976,Bachelors,Together,29478,1,0,1/17/2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,45,2820,2,-1.0439224751795386
5268,1960,Bachelors,Married,29440,1,1,11/8/2013,95,17,8,14,10,4,3,2,1,0,4,7,0,0,0,0,0,0,0,61,2890,2,-1.0456873787763954
2715,1966,Master,Divorced,29435,1,1,6/8/2012,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,1,55,3408,3,-1.0459196029338764
6336,1960,Bachelors,Married,29315,1,1,6/4/2014,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,61,2682,2,-1.0514929827134238
891,1951,Master,Together,29298,1,1,7/9/2013,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,70,3012,3,-1.0522825448488597
6859,1987,Bachelors,Single,29236,1,0,8/10/2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,34,2980,2,-1.055162124401626
11007,1968,PhD,Married,29187,1,0,9/5/2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,53,2954,4,-1.0574379211449412
6728,1985,Bachelors,Together,29103,1,0,8/27/2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,36,3328,2,-1.0613392869906244
8416,1981,Bachelors,Married,29009,1,0,11/29/2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,40,2869,2,-1.06570510115127
164,1977,PhD,Married,28973,0,0,10/13/2012,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,44,3281,4,-1.067377115085134
231,1956,Master,Together,28839,1,1,11/3/2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0,65,2530,3,-1.0736007225056288
5063,1977,Bachelors,Single,28769,1,0,12/18/2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,44,3215,2,-1.0768518607103648
9725,1966,PhD,Together,28764,1,1,5/6/2014,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,55,2711,4,-1.0770840848678458
6460,1982,Bachelors,Married,28718,1,0,7/13/2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,39,3008,2,-1.0792205471166725
5012,1989,Bachelors,Married,28691,1,0,4/7/2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,32,3105,2,-1.0804745575670704
6918,1989,Bachelors,Married,28691,1,0,4/7/2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,32,3105,2,-1.0804745575670704
3706,1978,Bachelors,Single,28647,1,0,8/21/2013,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,43,2969,2,-1.0825181301529045
9829,1978,Bachelors,Together,28587,1,0,12/2/2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,43,2501,2,-1.0853048200426783
8724,1982,Bachelors,Single,28567,1,0,6/17/2013,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,39,3034,2,-1.0862337166726028
10691,1960,Master,Married,28520,1,1,6/14/2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,61,3037,3,-1.0884166237529256
2918,1981,Bachelors,Divorced,28510,1,1,4/13/2013,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,40,3099,2,-1.0888810720678879
3921,1952,Master,Widow,28457,0,0,10/28/2012,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,0,69,3266,3,-1.091342648137188
2958,1978,Bachelors,Married,28442,2,0,2/24/2014,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,0,43,2782,2,-1.0920393206096315
2445,1974,PhD,Together,28440,1,0,7/7/2013,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,47,3014,4,-1.0921322102726239
736,1983,Bachelors,Together,28427,1,0,3/21/2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,38,3122,2,-1.0927359930820748
1502,1983,Bachelors,Together,28427,1,0,3/21/2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,38,3122,2,-1.0927359930820748
10757,1967,PhD,Divorced,28420,1,0,12/24/2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,54,2844,4,-1.0930611069025484
10250,1947,High School,Together,28389,0,0,11/20/2012,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,74,3243,1,-1.0945008966789316
5423,1983,Bachelors,Together,28359,1,0,10/27/2013,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,38,2902,2,-1.0958942416238184
1050,1952,Bachelors,Married,28332,0,0,4/30/2014,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,69,2717,2,-1.0971482520742166
5138,1950,Bachelors,Together,28320,0,1,1/14/2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,71,3188,2,-1.0977055900521713
2563,1961,High School,Married,28249,0,0,6/15/2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,60,2671,1,-1.1010031730884036
8312,1961,High School,Married,28249,0,0,6/15/2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,60,2671,1,-1.1010031730884036
2428,1970,Bachelors,Married,28164,1,0,4/5/2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,51,3107,2,-1.104950983765583
7998,1958,Bachelors,Together,28087,1,1,11/12/2012,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,63,3251,2,-1.1085272357907925
5074,1986,Master,Married,28072,1,0,8/7/2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,35,2983,3,-1.109223908263236
9503,1980,Bachelors,Single,28071,0,0,8/29/2012,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,41,3326,2,-1.1092703530947323
10598,1967,Bachelors,Together,27943,1,1,4/15/2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,54,3097,2,-1.1152152915262494
7437,1988,Bachelors,Single,27938,1,0,4/28/2014,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,33,2719,2,-1.1154475156837307
7574,1979,PhD,Together,27922,1,0,10/5/2014,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,42,2559,4,-1.1161906329876703
6958,1977,Master,Married,27889,1,0,5/7/2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,44,3075,3,-1.1177233124270458
4643,1973,Bachelors,Married,27803,1,0,8/26/2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,48,3329,2,-1.1217175679357214
87,1981,Master,Married,27733,1,0,8/26/2013,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,40,2964,3,-1.1249687061404574
1291,1978,PhD,Together,27683,1,0,4/8/2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,43,3469,4,-1.1272909477152688
1109,1982,Master,Together,27590,1,0,4/23/2013,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,39,3089,3,-1.1316103170444183
1170,1975,Bachelors,Married,27573,1,0,3/25/2013,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,46,3118,2,-1.132399879179854
7990,1947,Bachelors,Married,27469,0,0,2/8/2012,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0,74,3529,2,-1.1372301416554618
5123,1951,Master,Married,27450,0,0,4/15/2013,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,70,3097,3,-1.1381125934538903
6878,1954,Bachelors,Widow,27421,0,0,12/12/2012,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,67,3221,2,-1.1394594935672808
3896,1984,Bachelors,Married,27255,1,0,7/11/2013,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,0,37,3010,2,-1.1471693355956547
4832,1979,Bachelors,Married,27244,1,0,7/3/2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,42,2653,2,-1.1476802287421133
3887,1970,Bachelors,Single,27242,1,0,11/11/2012,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,51,3252,2,-1.1477731184051057
6197,1962,PhD,Single,27238,1,1,4/20/2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,59,3092,4,-1.1479588977310906
6642,1961,Bachelors,Divorced,27215,2,1,1/23/2013,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,60,3179,2,-1.1490271288555038
3645,1972,PhD,Single,27213,1,0,8/30/2012,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,49,3325,4,-1.1491200185184964
9135,1950,Bachelors,Together,27203,1,1,6/8/2012,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0,71,3408,2,-1.1495844668334587
8234,1973,High School,Together,27190,1,0,8/15/2013,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,1,48,2975,1,-1.1501882496429097
8135,1986,Master,Married,27161,1,0,10/28/2013,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,35,2901,3,-1.1515351497563002
2256,1973,Master,Married,27159,1,1,3/29/2014,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,48,2749,3,-1.1516280394192926
11092,1961,Bachelors,Married,27116,1,1,2/3/2014,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,0,60,2803,2,-1.1536251671736304
5731,1983,Master,Married,27100,1,0,5/4/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,38,3078,3,-1.1543682844775702
7152,1983,Master,Married,27100,1,0,5/4/2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,38,3078,3,-1.1543682844775702
7419,1968,Master,Divorced,27071,1,0,4/23/2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,53,2724,3,-1.1557151845909608
6609,1966,Bachelors,Widow,27038,0,0,9/18/2012,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,1,55,3306,2,-1.1572478640303363
5043,1951,High School,Married,26997,0,0,5/11/2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,70,3436,1,-1.1591521021216817
9392,1971,Bachelors,Single,26954,1,0,8/5/2014,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,50,2620,2,-1.1611492298760195
577,1976,Master,Together,26907,1,1,8/20/2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,45,2970,3,-1.1633321369563423
8702,1976,Master,Together,26907,1,1,8/20/2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,45,2970,3,-1.1633321369563423
10390,1959,Master,Married,26887,0,1,10/2/2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,62,2927,3,-1.1642610335862669
7930,1969,Master,Single,26877,0,0,8/19/2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,52,2971,3,-1.1647254819012292
2964,1981,Bachelors,Married,26872,0,0,10/16/2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,40,2913,2,-1.1649577060587102
9960,1991,High School,Single,26868,1,0,4/30/2014,52,0,0,1,8,3,2,1,1,0,2,7,0,0,0,0,0,0,0,30,2717,1,-1.1651434853846951
8036,1971,Master,Together,26850,1,1,4/18/2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,50,2729,3,-1.1659794923516273
8080,1986,Bachelors,Single,26816,0,0,8/17/2012,50,5,1,6,3,4,3,1,0,0,3,4,0,0,0,0,0,0,0,35,3338,2,-1.1675586166224992
2589,1972,Bachelors,Divorced,26759,1,0,7/2/2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,49,2654,2,-1.1702059720177842
6961,1974,Bachelors,Married,26751,2,0,5/22/2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,47,2695,2,-1.170577530669754
6182,1984,Bachelors,Together,26646,1,0,10/2/2014,26,11,4,20,10,3,5,2,2,0,4,6,0,0,0,0,0,0,0,37,2562,2,-1.175454237976858
3286,1967,PhD,Divorced,26642,1,0,1/3/2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,54,2834,4,-1.1756400173028427
10525,1986,Bachelors,Single,26576,1,0,10/13/2012,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,35,3281,2,-1.178705376181594
2868,1949,PhD,Single,26518,1,1,8/4/2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,72,2986,4,-1.181399176408375
946,1958,Master,Together,26490,0,0,9/22/2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,63,3302,3,-1.1826996316902696
2227,1958,Master,Together,26490,0,0,9/22/2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,63,3302,3,-1.1826996316902696
11187,1978,High School,Single,26487,1,0,5/20/2013,23,2,8,10,12,14,23,3,2,1,3,5,0,0,0,0,0,0,0,43,3062,1,-1.1828389661847583
10401,1976,Master,Together,26326,0,0,4/9/2013,12,1,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,1,0,45,3103,3,-1.190316584055651
2261,1969,Bachelors,Married,26304,1,0,6/23/2013,5,4,1,5,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,52,3028,2,-1.191338370348568
2157,1972,Bachelors,Together,26290,1,1,12/1/2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,49,2867,2,-1.1919885979895153
1176,1973,Bachelors,Married,26228,1,0,9/22/2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,48,2937,2,-1.1948681775422814
6919,1978,Master,Married,26224,1,0,4/6/2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,43,3106,3,-1.1950539568682663
8477,1956,Bachelors,Divorced,26150,2,1,11/3/2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,65,2895,2,-1.1984908743989873
10203,1990,Bachelors,Single,26095,1,0,6/30/2013,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,0,31,3021,2,-1.20104534013128
3152,1957,Bachelors,Together,26091,1,1,2/25/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,64,2781,2,-1.2012311194572647
11188,1957,Bachelors,Together,26091,1,1,2/25/2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,64,2781,2,-1.2012311194572647
1321,1974,Bachelors,Married,26067,1,0,4/11/2013,49,22,2,18,0,2,12,3,3,0,3,8,0,0,0,0,0,0,0,47,3101,2,-1.2023457954131742
1777,1980,High School,Married,25965,0,0,7/9/2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,41,3377,1,-1.2070831682257896
5740,1970,Master,Divorced,25959,1,1,2/14/2013,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,51,3157,3,-1.207361837214767
606,1967,Bachelors,Single,25930,1,1,10/10/2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,54,2919,2,-1.2087087373281575
1715,1978,Bachelors,Together,25851,1,0,11/2/2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,43,2896,2,-1.2123778790163595
6147,1971,Bachelors,Divorced,25818,1,0,10/18/2012,51,5,2,8,2,2,9,1,0,1,2,7,0,0,0,0,0,0,0,50,3276,2,-1.2139105584557353
7034,1978,Master,Married,25804,1,0,1/9/2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,43,3193,3,-1.2145607860966823
8082,1971,Bachelors,Married,25721,1,0,5/21/2013,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,0,0,0,1,50,3061,2,-1.2184157071108692
11086,1984,High School,Single,25707,1,0,1/18/2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,37,2819,1,-1.2190659347518165
35,1987,Bachelors,Married,25545,1,0,8/9/2012,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,1,34,3346,2,-1.2265899974542056
5093,1974,PhD,Divorced,25509,1,0,9/18/2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,47,3306,4,-1.2282620113880698
8524,1974,PhD,Divorced,25509,1,0,9/18/2012,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,47,3306,4,-1.2282620113880698
5692,1989,High School,Married,25443,1,0,12/22/2012,82,1,4,3,8,9,7,1,1,0,3,8,0,0,0,0,0,0,0,32,3211,1,-1.2313273702668208
2478,1973,Bachelors,Married,25410,1,0,8/31/2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,48,2959,2,-1.2328600497061963
13,1947,PhD,Widow,25358,0,1,7/22/2013,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,74,2999,4,-1.2352751809440004
3665,1977,Master,Together,25315,1,0,7/11/2013,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,0,44,3010,3,-1.2372723086983382
78,1969,Bachelors,Married,25293,1,0,9/15/2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,52,2944,2,-1.238294094991255
5517,1969,Bachelors,Married,25293,1,0,9/15/2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,52,2944,2,-1.238294094991255
3518,1983,Bachelors,Married,25271,1,0,5/12/2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,38,3435,2,-1.2393158812841722
1940,1986,Bachelors,Married,25252,1,0,12/7/2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,35,2861,2,-1.2401983330826005
1646,1972,High School,Married,25224,1,0,3/16/2014,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,49,2762,1,-1.241498788364495
10067,1976,Master,Together,25176,1,1,10/8/2013,79,4,0,4,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,45,2921,3,-1.2437281402763138
11003,1980,Master,Together,25130,1,0,2/10/2013,10,2,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,41,3161,3,-1.2458646025251403
5010,1988,Bachelors,Single,25008,1,0,2/2/2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,33,2804,2,-1.2515308719676803
9850,1972,Master,Married,24884,1,0,11/29/2012,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,49,3234,3,-1.2572900310732127
8462,1978,High School,Together,24882,1,0,9/9/2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,43,3315,1,-1.257382920736205
9733,1978,High School,Together,24882,1,0,9/9/2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,43,3315,1,-1.257382920736205
8443,1972,Bachelors,Single,24762,1,0,10/2/2014,16,6,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,0,1,49,2562,2,-1.2629563005157525
7937,1982,Bachelors,Married,24711,0,0,4/18/2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,39,2729,2,-1.2653249869220602
8541,1990,Master,Married,24683,1,0,8/3/2014,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,0,31,2622,3,-1.2666254422039545
9530,1988,Bachelors,Married,24645,1,0,1/11/2012,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,33,3557,2,-1.2683903458008112
4098,1973,Bachelors,Married,24639,1,1,1/28/2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,48,2809,2,-1.2686690147897886
3829,1979,High School,Together,24594,1,0,10/12/2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,42,2917,1,-1.270759032207119
8373,1979,High School,Together,24594,1,0,10/12/2013,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,42,2917,1,-1.270759032207119
3032,1984,Bachelors,Married,24570,1,0,2/27/2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,37,3144,2,-1.2718737081630285
4669,1981,High School,Married,24480,1,0,11/2/2013,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,40,2896,1,-1.276053742997689
10084,1972,Bachelors,Married,24434,2,0,5/18/2014,9,3,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,49,2699,2,-1.2781902052465155
5871,1979,Master,Together,24401,0,0,8/31/2012,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,0,42,3324,3,-1.279722884685891
5181,1982,High School,Single,24367,1,0,3/20/2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,39,3123,1,-1.2813020089567628
10398,1981,Master,Single,24336,1,0,8/27/2012,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,40,3328,3,-1.2827417987331458
8151,1990,High School,Married,24279,0,0,12/29/2012,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,0,31,3204,1,-1.2853891541284308
4179,1959,Bachelors,Together,24221,0,0,8/20/2013,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,62,2970,2,-1.2880829543552121
4860,1970,Bachelors,Single,24206,1,0,8/3/2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,51,2987,2,-1.2887796268276557
10914,1970,Bachelors,Single,24163,1,1,12/10/2013,3,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,51,2858,2,-1.2907767545819935
2861,1983,Bachelors,Single,24072,1,0,4/16/2013,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,0,38,3096,2,-1.2950032342481501
2541,1976,Bachelors,Married,24027,1,0,9/6/2013,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,0,45,2953,2,-1.2970932516654805
